user_id,Age,Gender,Country,is_plus
24959333,25,Male,India,False
25080865,22,Female,India,False
25139429,24,Male,India,True
25139607,27,Female,India,False
25155165,20,Male,India,False
25171671,43,Female,India,False
25175189,24,Male,India,False
25266269,36,Male,India,False
25274711,21,Male,India,False
25291715,33,Male,India,True
25297497,30,Female,India,False
25342865,19,Female,India,False
25348277,18,Male,India,False
25361437,23,Male,India,False
25363803,34,Male,India,False
25364521,19,Male,India,False
25367329,22,Male,India,True
25369159,22,Male,India,True
25392645,22,Male,India,True
25402929,19,Male,India,False
25412351,20,Female,India,False
25412443,22,Male,India,False
25417647,24,Male,India,False
25426015,38,Male,India,False
25429981,19,Female,India,False
25443443,24,Male,India,False
25450155,45,Male,India,False
25452781,19,Male,India,False
25454849,29,Male,India,True
25456409,21,Female,India,False
25461071,31,Male,India,False
25470083,23,Male,India,False
25477289,32,Male,India,False
25489059,25,Male,India,False
25496163,19,Male,India,False
25505965,19,Male,India,False
25513285,20,Male,India,False
25514819,25,Male,India,False
25525483,21,Female,India,False
25525573,22,Female,India,True
25525639,20,Male,India,True
25529199,24,Male,India,False
25537221,19,Male,India,False
25537241,45,Male,India,False
25540121,21,Male,India,False
25542569,22,Male,India,True
25550901,21,Male,India,False
3317971,31,Male,India,False
4929915,32,Female,India,False
5345645,26,Male,India,False
5445349,27,Female,India,False
7297819,32,Male,India,False
7468825,24,Male,India,False
7946333,30,Male,India,False
9066243,27,Male,India,False
9596017,24,Male,India,False
